16:32:14.932	91,
16:32:15.123	91,
16:32:15.371	91,
16:32:15.625	91,
16:32:15.876	91,
16:32:16.133	91,
16:32:16.388	91,
16:32:16.626	91,
16:32:16.884	91,
16:32:17.141	91,
16:32:17.398	91,
16:32:17.651	91,
16:32:17.905	91,
16:32:18.143	91,
16:32:18.398	91,
16:32:18.653	91,
16:32:18.909	91,
16:32:19.166	91,
16:32:19.419	91,
16:32:19.674	91,
16:32:19.913	91,
16:32:20.161	91,
16:32:20.421	91,
16:32:20.678	91,
16:32:20.933	91,
16:32:21.173	91,
16:32:21.424	91,
16:32:21.678	91,
16:32:21.934	91,
16:32:22.188	91,
16:32:22.442	90,
16:32:22.700	90,
16:32:22.951	90,
16:32:23.207	90,
16:32:23.448	90,
16:32:23.706	90,
16:32:23.959	90,
16:32:24.216	90,
16:32:24.467	90,
16:32:24.707	90,
16:32:24.964	89,
16:32:25.220	89,
16:32:25.476	89,
16:32:25.734	89,
16:32:25.974	89,
16:32:26.228	89,
16:32:26.484	89,
16:32:26.736	89,
16:32:26.994	89,
16:32:27.246	89,
16:32:27.486	89,
16:32:27.744	89,
16:32:27.997	89,
16:32:28.254	88,
16:32:28.492	88,
16:32:28.743	88,
16:32:28.999	88,
16:32:29.254	88,
16:32:29.510	88,
16:32:29.765	88,
16:32:30.020	88,
16:32:30.273	88,
16:32:30.525	88,
16:32:30.764	88,
16:32:31.022	88,
16:32:31.275	88,
16:32:31.532	87,
16:32:31.787	87,
16:32:32.027	87,
16:32:32.281	87,
16:32:32.536	87,
16:32:32.792	87,
16:32:33.046	87,
16:32:33.318	86,
16:32:33.541	86,
16:32:33.795	86,
16:32:34.052	86,
16:32:34.307	86,
16:32:34.564	86,
16:32:34.803	86,
16:32:35.059	86,
16:32:35.313	86,
16:32:35.571	86,
16:32:35.825	86,
16:32:36.080	86,
16:32:36.321	85,
16:32:36.577	85,
16:32:36.831	85,
16:32:37.088	85,
16:32:37.329	85,
16:32:37.583	85,
16:32:37.840	85,
16:32:38.096	85,
16:32:38.350	85,
16:32:38.606	85,
16:32:38.848	85,
16:32:39.103	85,
16:32:39.361	84,
16:32:39.612	84,
16:32:39.868	84,
16:32:40.108	84,
16:32:40.364	84,
16:32:40.620	84,
16:32:40.876	84,
16:32:41.116	84,
16:32:41.372	84,
16:32:41.627	84,
16:32:41.882	84,
16:32:42.136	84,
16:32:42.390	84,
16:32:42.630	84,
16:32:42.887	83,
16:32:43.143	83,
16:32:43.398	83,
16:32:43.653	83,
16:32:43.908	83,
16:32:44.148	83,
16:32:44.405	83,
16:32:44.664	83,
16:32:44.918	83,
16:32:45.159	82,
16:32:45.414	82,
16:32:45.670	82,
16:32:45.926	82,
16:32:46.164	82,
16:32:46.420	82,
16:32:46.676	82,
16:32:46.932	82,
16:32:47.187	82,
16:32:47.446	82,
16:32:47.683	82,
16:32:47.938	82,
16:32:48.192	82,
16:32:48.447	82,
16:32:48.703	81,
16:32:48.942	81,
